D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.00042595917095329184,0.8484057162425471,0.0,0.4563758389261745,0.0006970047715879613,0.9178853560849991,1.0,0.0,-5.551115123125783e-17,0.42420285812127356,0.0,0.458974358974359
0.00039829715344582043,0.9118340108351137,0.0,0.47651006711409394,0.00014379112890672285,0.9539115490701511,1.0,0.0,0.0,0.45591700541755675,0.0,0.476923076923077
0.0003733221661594461,0.979769899967253,0.0,0.4966442953020134,4.0003514019004704e-05,0.9898366608613702,1.0,0.0,0.0,0.48988494998362664,0.0,0.4948717948717949
0.0003610092654409132,1.0,0.050076011883672986,0.0,0.020271376932279928,0.9887561453981717,0.8313959074722703,0.0,-2.1510571102112408e-16,0.4749619940581631,2.220446049250313e-16,0.5128205128205129
0.00035174057587038297,1.0,0.11601804086918,0.0,0.060545581901643684,0.9976429897110495,0.5577812774863933,0.0,6.938893903907228e-18,0.4419909795654098,0.0,0.5307692307692308
0.0003435434263104499,1.0,0.17764610534161682,0.0,0.0941094457206852,0.9923668535697041,0.6004282554152915,0.0,1.1102230246251565e-16,0.41117694732919174,0.0,0.5487179487179488
0.0003355139331054768,0.9932892577191649,0.24050187362784103,1.0,0.1342281879194631,0.9997008375186516,0.556261129335982,0.0,-1.6653345369377348e-16,0.37639369204566187,0.0,0.5666666666666668
0.00032703049624957384,1.0,0.28954969609419917,0.0,0.16794767793466217,0.9966042338886274,0.5966945446562981,0.0,1.1102230246251565e-16,0.3552251519529006,-2.220446049250313e-16,0.5846153846153846
0.00031948221149649247,1.0,0.34050154379856656,0.0,0.20151184504610548,0.9905682587795543,0.6283445302704003,0.0,-2.7755575615628914e-17,0.3297492281007166,2.220446049250313e-16,0.6025641025641026
0.0003121162660518341,0.9932894247630984,0.39260975211119936,1.0,0.24161073825503357,0.9968894843432861,0.6208913142342771,0.0,1.1102230246251565e-16,0.3003398363259495,0.0,0.6205128205128205
0.0003043207078063185,1.0,0.43381095164270905,0.0,0.27535034102511596,0.9952612764943936,0.6470937782143689,0.0,-1.1102230246251565e-16,0.28309452417864556,0.0,0.6384615384615385
0.0002973963395916988,1.0,0.47663851188367273,0.0,0.3089148199579031,0.9882106651985176,0.6740013229302768,0.0,0.0,0.26168074405816366,0.0,0.6564102564102564
0.00029058066480475793,0.9932896470499079,0.5204266385934132,0.5973154362416108,0.35570469798657717,0.9997741647283687,0.6689321148470175,0.0,-2.7755575615628914e-17,0.23643150422824744,-2.220446049250313e-16,0.6743589743589744
0.0002835299732881125,1.0,0.5556315674392285,0.0,0.38275349782917223,0.9934517790867883,0.699335973559859,0.0,1.1102230246251565e-16,0.22218421628038576,0.0,0.6923076923076924
0.000277204999988901,1.0,0.5921337736165248,0.0,0.416318321721912,0.9849797737388335,0.723773624857611,0.0,-1.6653345369377348e-16,0.20393311319173746,2.220446049250313e-16,0.7102564102564103
0.00027086813108206833,0.9932899574126227,0.6293410277789616,0.7046979865771812,0.46308724832214765,0.9999425463978451,0.7246619976256379,0.0,-5.551115123125783e-17,0.18197446481683022,2.220446049250313e-16,0.7282051282051283
0.000264578705640785,1.0,0.6598698263166625,0.0,0.49015709763899884,0.9908760773905021,0.7522146347762904,0.0,2.7755575615628914e-16,0.17006508684166888,0.0,0.7461538461538462
0.0002587860511479072,0.9932902430362806,0.6934226482617339,0.5771812080536913,0.5369127516778524,0.9997062947236888,0.7611754000692033,0.0,-5.551115123125783e-17,0.1499337973872732,0.0,0.7641025641025642
0.000252762712543024,1.0,0.721387487293509,0.0,0.5639956603320849,0.9987132924140449,0.7828145843200696,0.0,5.551115123125783e-17,0.13930625635324545,0.0,0.7820512820512822
0.0002473891611297454,1.0,0.7500760118836728,0.0,0.5975611428420249,0.9869124016939486,0.8053889776476941,0.0,5.551115123125783e-17,0.12496199405816344,0.0,0.8
