D_vals,q1_0,q1_1,q2_00,q2_01,q2_10,q2_11,fircon,seccon,ICphi,ICn,m_vals
0.0003748347493521084,1.0,0.3885057639497884,0.0,0.23076923076923078,1.0,0.6371206049789977,2.7755575615628914e-17,0.0,0.2973692197269626,-0.00837789829814306,0.6205128205128205
0.000365796464890872,1.0,0.433810951642709,0.0,0.2564102564102564,1.0,0.6656496063224431,0.0,-1.1102230246251565e-16,0.26691660779410675,-0.016177916384538582,0.6384615384615385
0.00035690665613699406,1.0,0.4766385118836727,0.0,0.3076923076923077,1.0,0.6624148006014888,5.551115123125783e-17,1.1102230246251565e-16,0.25766069550011084,-0.0040200485580528245,0.6564102564102564
0.00034835102983058884,1.0,0.5171862780433686,0.0,0.3333333333333333,1.0,0.6890649041943232,5.551115123125783e-17,-2.498001805406602e-16,0.22988607107969594,-0.011520789898619599,0.6743589743589744
0.0003399516652086641,1.0,0.5556315674392285,0.0,0.38461538461538464,1.0,0.692623268352356,0.0,-1.1102230246251565e-16,0.22207023246832747,-0.00011398381205829367,0.6923076923076924
0.00033186528161899894,1.0,0.5921337736165248,0.0,0.41025641025641024,1.0,0.7176167260047897,0.0,1.6653345369377348e-16,0.19659876833016665,-0.007334344861570807,0.7102564102564103
0.0003240053352516005,1.0,0.6268365752639545,0.0,0.4358974358974359,1.0,0.7406955292459138,5.551115123125783e-17,-1.6653345369377348e-16,0.17238290588382554,-0.014198806484197357,0.7282051282051283
0.00031631138633746126,1.0,0.6598698263166625,0.0,0.48717948717948717,1.0,0.7490583949570577,0.0,5.551115123125783e-17,0.16651431394073657,-0.0035507729009323086,0.7461538461538462
0.00030890106677728925,1.0,0.6913511796689077,0.0,0.5128205128205128,1.0,0.7712200741021621,0.0,-2.220446049250313e-16,0.14414271256836653,-0.010181697597179795,0.7641025641025642
0.000301661790183644,1.0,0.7213874872935089,0.0,0.5641025641025641,1.0,0.7822868821027313,1.1102230246251565e-16,2.7755575615628914e-16,0.1391915542931461,-0.00011470206009933648,0.7820512820512822
0.0002946879969110173,1.0,0.7500760118836727,0.0,0.5897435897435898,1.0,0.803644114874701,1.1102230246251565e-16,0.0,0.11843670260045869,-0.006525291457704974,0.8
